id,shuffled_from_id,original_context,context
e79b1964-5881-481d-8aaf-25b255be6701,c0fa996d-cbea-45eb-91c5-c748a5b2c115,"Một số phát hiện thiên văn học đáng chú ý đã được thực hiện trước khi có kính viễn vọng. Ví dụ sự nghiêng elíp được ước tính từ ngay từ năm 1000 trước Công Nguyên bởi các nhà thiên văn học Trung Quốc. Người Chaldean đã phát hiện ra rằng nguyệt thực tái xuất hiện trong một chu kỳ lặp lại gọi là saros. Ở thế kỷ thứ II trước Công Nguyên, kích thước và khoảng cách của Mặt Trăng được Hipparchus và các nhà thiên văn học Ả Rập sau này ước tính. Thiên hà Andromeda, thiên hà gần nhất với Ngân hà, được nhà thiên văn học người Ba tư Azophi phát hiện năm 964 và lần đầu tiên được miêu tả trong cuốn sách Book of Fixed Stars (Sách về các định tinh) của ông. Sao siêu mới SN 1006, sự kiện sao có độ sáng biểu kiến lớn nhất được ghi lại trong lịch sử, đã được nhà thiên văn học Ai Cập Ả Rập Ali ibn Ridwan và các nhà thiên văn học Trung Quốc quan sát năm 1006.","Malaysia là quốc gia lớn thứ 67 trên thế giới về diện tích đất liền, với 329.847 km2 (127.355 sq mi). Tây Malaysia có biên giới trên bộ với Thái Lan, Đông Malaysia có biên giới trên bộ với Indonesia và Brunei. Malaysia kết nối với Singapore thông qua một đường đắp cao hẹp và một cầu. Malaysia có biên giới trên biển với Việt Nam và Philippines. Biên giới trên bộ được xác định phần lớn dựa trên các đặc điểm địa chất, chẳng hạn như sông Perlis, sông Golok và kênh Pagalayan, trong khi một số biên giới trên biển đang là chủ đề tranh chấp. Brunei hầu như bị Malaysia bao quanh, bang Sarawak của Malaysia chia Brunei thành hai phần. Malaysia là quốc gia duy nhất có lãnh thổ nằm cả trên lục địa châu Á và quần đảo Mã Lai. Điểm cực nam của lục địa châu Á là Tanjung Piai, thuộc bang nam bộ Johor. Eo biển Malacca nằm giữa đảo Sumatra và Malaysia bán đảo, đây là một trong các tuyến đường quan trọng nhất trong thương mại toàn cầu."
e7e71ad1-a885-4e35-a123-b717921ed46f,ce5b1a9d-d061-4c03-8269-9857de05e801,"Việt Nam có 54 dân tộc, trong đó có 53 dân tộc thiểu số, chiếm khoảng 14% tổng số dân của cả nước. Dân tộc Việt (còn gọi là người Kinh) chiếm gần 86%, tập trung ở những miền châu thổ và đồng bằng ven biển. Những dân tộc thiểu số, trừ người Hoa, người Chăm và người Khmer, phần lớn đều tập trung ở các vùng miền núi và cao nguyên. Trong số các dân tộc thiểu số, đông dân nhất là các dân tộc Tày, Thái, Mường, Hoa, Khmer, Nùng,... mỗi dân tộc có dân số khoảng 1 triệu người. Các dân tộc Brâu, Rơ Măm, Ơ Đu có số dân ít nhất, với khoảng vài trăm cho mỗi nhóm. Có một số dân tộc thiểu số đã định cư trên lãnh thổ Việt Nam từ rất lâu đời, nhưng cũng có các dân tộc chỉ mới di cư vào Việt Nam trong vài trăm năm trở lại đây như người Hoa ở miền Nam. Trong số các dân tộc này, người Hoa và người Ngái là hai dân tộc duy nhất có dân số giảm trong giai đoạn 1999–2009. Việt Nam là một nước đông dân, tuy diện tích đứng hạng 65 nhưng lại xếp thứ 15 trên thế giới về dân số.","Để kết thúc chiến tranh, Fleury và hoàng đế Karl VI bàn về hiệp ước. Franz III, Quận công xứ Lorraine, bỏ Lorraine đến Vienna, kết hôn với Maria Theresia, người thừa kế ngai vàng nhà Hapsburg. Ngôi chúa bỏ trống ở Lorraine được giao cho Stanisław, sau khi ông này từ bỏ quyền lên ngôi ở Ba Lan. Sau cái chết của Stanislaw, Công quốc Lorraine và Ba Lan lệ thuộc vào Pháp. Franz, về sau nhờ vợ mà trở thành hoàng đế, sẽ được bồi thường đất bị mất ở Lorraine bằng việc nhận phong ở Công quốc Toscana. Nhà vua của Sardegna nhận một số lãnh địa ở Lombardy; nhưnng phải triệt quân về Napoli, đổi lấy Parma và Plaisance. Đám cưới giữa Franz xứ Lorraine với Maria Theresia diễn ra vào năm 1736, và các cuộc trao đổi lần lượt diễn ra. Sau cái chết của Stanisław năm 1766, Lorraine và vùng lân cận là Công quốc Bar sáp nhập vào Vương quốc Pháp."
e8a3a18c-1f5b-4f30-9887-9bfae182e806,5e802c48-6965-40a2-a0f8-b6370170574c,"Vào cuối kỷ Devon (cách nay 360 triệu năm), biển, sông và hồ được lấp đầy các sinh vật trong khi đất liền chủ yếu là các thực vật thời kỳ đầu mà không đó động vật có xương sống, mặc dù một số nhóm như Ichthyostega, có thể thỉnh thoảng chúng cũng ra khỏi môi trường nước. Người ta cho rằng chúng có thể đã trườn bằng 2 chi trước, để kéo phần sau của chúng tương tự như cách mà voi biển làm. Vào đầu kỷ Cacbon (cách nay 360 đến 345 triệu năm), khí hậu trở nên ướt và nóng. Các đầm lầy mở rộng với sự phát triển của rêu, dương xỉ, horsetail và calamites. Các động vật chân khớp thở bằng không khí đã tiến hóa và xâm chiếm đất liền, trên đất liền chúng là nguồn cung cấp thức ăn cho các động vật lưỡng cư ăn thịt và bắt đầu cho sự thích nghi môi trường trên cạn. Không có động vật bốn chân nào khác trên đất liền và các động vật lưỡng cư nằm trên mắc xích cao nhất của chuỗi thức ăn, nằm ở vị trí sinh thái hiện tại của cá sấu. Mặc dù đã có các chi và khả năng hít thở không khí, hầu hết chúng vẫn có cơ thể thon dài và đuôi khỏe. Chúng là các loài săn mồi hàng đầu trên đất liền, đôi khi chiều dài chúng đạt đến vài mét, chúng săn các côn trùng lớn của thời kỳ này và một số loài cá trong nước. Chúng vẫn cần phải trở lại môi trường nước để đẻ trứng không vỏ, và thậm chí các loài lưỡng cư hiện đại nhất có giai đoạn ấu trùng hoàn toàn trong môi trường nước với mang giống như tổ tiên cá của chúng. Sự phát triển trứng có màng ối, là màng chống khô, cho phép bò sát sinh sản trên cạn và cho phép chúng thống trị hệ sinh thái trong giai đoạn sau đó.","Crom đáng chú ý vì khả năng tạo ra liên kết các cộng hóa trị năm lần. Trong bài viết trên tạp chí Science, Tailuan Nguyen, một nghiên cứu sinh làm việc cùng Philip Power tại Đại học California, Davis đã miêu tả quá trình tổng hợp hợp chất của crom (I) và gốc hydrocacbon, được thể hiện thông qua nhiễu xạ tia X là có chứa liên kết năm với độ dài 183,51(4) pm (1,835 angstrom) kết nối 2 nguyên tử crom tại trung tâm. Điều này được thực hiện thông qua việc sử dụng phối thể một răng cực kỳ kềnh càng, mà với kích thước của nó có thể ngăn cản sự kết hợp tiếp theo. Hiện tại, crom là nguyên tố duy nhất mà các liên kết năm lần đã được quan sát."
e90307d5-1e4b-4d9b-9ea9-b65e6a97d70d,4c71135e-b158-4604-b4b3-d21937a3c86a,"Hiện nay, Việt Nam đã thiết lập quan hệ ngoại giao với 180 quốc gia (gồm 43 nước châu Á, 47 nước châu Âu, 11 nước châu Đại Dương, 29 nước châu Mỹ, 50 nước châu Phi). thuộc tất cả các châu lục (Châu Á – Thái Bình Dương: 33, châu Âu: 46, châu Mỹ: 28, châu Phi: 47, Trung Đông: 16), bao gồm tất cả các nước và trung tâm chính trị lớn của thế giới. Việt Nam cũng là thành viên của 63 tổ chức quốc tế và có quan hệ với hơn 650 tổ chức phi chính phủ. Đồng thời, Việt Nam đã có quan hệ thương mại với 165 nước và vùng lãnh thổ. Trong tổ chức Liên Hiệp Quốc, Việt Nam đóng vai trò là ủy viên ECOSOC, ủy viên Hội đồng chấp hành UNDP, UNFPA và UPU.","Sách giáo khoa lịch sử của Đệ nhị Việt Nam Cộng hòa (Quốc sử lớp nhất - Phạm Văn Trọng & Phạm Thị Ngọc Dung) xuất bản năm 1966 có viết về cuộc chiến này, tuy nhiên do Việt Nam Cộng hòa coi Việt Minh là kẻ thù nên không nhắc tới sự lãnh đạo kháng chiến của Việt Minh mà chỉ nói chung chung là ""kháng chiến của toàn dân"", cũng không nhắc đến sự hợp tác với Pháp của Quốc gia Việt Nam (tiền thân của Việt Nam Cộng hòa) mà chỉ nói chung chung là ""Pháp mời vua Bảo Đại thành lập chính quyền để lôi kéo chiến sĩ quốc gia"":"
e9132636-b310-4568-8dd5-d9853dd37d19,f85bfeca-cefd-485d-8476-6aded35d40b7,"Vào tháng 4 năm 2015, một người lính Ethiopia trong quân đội IDF trở thành nạn nhân của một cuộc tấn công phân biệt kỳ thị chủng tộc không mang tính khiêu khích, người lính Ethiopia bị một cảnh sát người Israel đánh đập và vụ tấn công này đã được thu lại trên video. Tờ báo Do Thái Jerusalem Post ghi nhận vào năm 2015 rằng, đã có một loạt các báo cáo trong báo chí Israel về các hành động bạo lực của cảnh sát Do Thái đối với người do thái Ethiopia ở Israel, và nhiều người trong cộng đồng nói rằng họ bị đối xử bất công bằng và bị đối xử một cách tàn nhẫn khắc nghiệt khó khăn hơn so với các công dân khác.","Ngay sau đó, Dương Bạch Mai bắt giam những người Trotskyist tại Sài Gòn. Binh lính Anh tìm thấy họ đêm 22/9/1945 và giao nộp cho người Pháp. Sau khi được thả, những người Trotskyist tổ chức tấn công quân Anh, Pháp theo lời kêu gọi Nam Bộ kháng chiến của Ủy ban Kháng chiến Nam Bộ do Trần Văn Giàu đứng đầu. Trong một đợt tổng rút quân của lực lượng kháng chiến Nam Bộ giữa tháng 10/1945, Đảng cộng sản Đông Dương đã truy lùng, bắt giữ hoặc xử bắn khoảng 20 lãnh đạo quan trọng của phe Trotskyist. Nguyễn Long Thành Nam (tín đồ Hòa Hảo, cựu quan chức Việt Nam Cộng hòa) cho rằng tại Sài Gòn, lực lượng công an do Việt Minh kiểm soát đã bắt và xử bắn 68 cán bộ chủ chốt của phe Trotskyist trong đó có Trần Văn Thạch, Phan Văn Hùm, Phan Văn Chánh, Nguyễn Văn Sổ, Hồ Vĩnh Ký, Huỳnh Văn Phương khi họ đang họp ở Thủ Đức vì phe Trotskyist không chấp hành lệnh rút lui về nông thôn, lấy nông thôn bao vây thành thị của Ủy ban Hành chính Lâm thời Nam Bộ. Tuy nhiên, một số nguồn khác thì cho rằng một số nhân vật Trotskyist bị các nhóm vũ trang tự phát đang cát cứ tại địa phương ám sát (ví dụ như Phan Văn Hùm bị ""tư lệnh miền Đông"" tự xưng là Kiều Đắc Thắng giết). Những thành viên Trotskyist khác phải nương tựa Hòa Hảo và các đảng phái quốc gia ở Đồng bằng sông Cửu Long."
e91dab60-5ded-4e69-b4de-0151dd679051,f82dd186-5f31-443b-840d-983e58a073b1,"NYU liên tục được xếp hạng là một trong những cơ sở giáo dục huy động được nhiều ngân sách nhất của Hoa Kỳ, với số tiền 449,34 triệu USD trong năm 2013 và 455,72 triệu USD năm 2014. NYU cũng là trường đại học giàu thứ 19 Hoa Kỳ với 5,3 triệu USD tiền mặt và các khoản đầu tư trong năm tài khoá 2014. Từ năm 2002 đến 2015, NYU đã huy động được gần 6 tỷ USD, trong đó có bảy món quà 9 chữ số (từ 100 triệu USD trở lên); trong số các trường đại học của Hoa Kỳ chỉ có Harvard đạt được mức huy động như thế trong khoảng thời gian trên.","Mỗi lộ đều có quyền dân tịch để kiểm soát dân số trong lộ. Dân chúng trong nước được chia ra làm 3 hạng: hạng tiểu hoàng nam (từ 18 tuổi đến 20 tuổi), hạng đại hoàng nam (từ 20 tuổi đến 60 tuổi) và hạng lão (trên 60 tuổi). Lúc đầu chỉ có những người trong hoàng tộc mới được giữ các chức quan nhưng từ đời vua Anh Tông, những người tài đức cũng được tuyển dụng vào giữ các chức vụ quan trọng này. Sách Khâm định Việt sử Thông giám Cương mục, phần chính biên, có ghi lại 12 lộ như sau: Thiên Trường, Long Hưng, Quốc Oai, Bắc Giang, Hải Đông, Trường Yên, Kiến Xương, Hồng Khoái, Thanh Hoá, Hoàng giang, Diễn Châu."
e94868be-e59b-444a-8952-9d8d03236625,b4d56f6f-fae4-42d2-88ab-8b1d0763cbec,"Trong quá trình này, các yếu tố cần thiết để hiện thực hóa kịch bản được lên kế hoạch và xây dựng. Sau khi kịch bản hoàn thành, hãng sản xuất sẽ đưa ra một ngân quỹ nhất định cho nhà sản xuất để xây dựng đội ngũ làm phim và biến kịch bản thành một bộ phim hoàn chỉnh. Ngân quỹ và đội ngũ làm phim tùy thuộc vào độ phức tạp của kịch bản và kỳ vọng thương mại của hãng sản xuất, với các bộ phim bom tấn của Hollywood, khoản ngân sách này có thể lên tới hàng trăm triệu USD với đội ngũ làm phim hàng nghìn người, còn với những tác phẩm của những nhà sản xuất độc lập, đội ngũ này có thể co gọn chỉ khoảng 10 người.","Một số công trình xây dựng kỹ thuật La Mã như các nhà tắm, đền thờ, cầu, đường, rạp xiếc, nhà hát và nhà ở của thường dân được bảo tồn trên khắp Bồ Đào Nha. Các nhà khảo cổ học cũng phát hiện được các đồng tiền xu, một vài đồng xu trong số đó được đúc trên đất Lusitania, cùng với nhiều mảnh vỡ của đồ gốm. Các sử gia đương thời như Paulus Orosius (khoảng 375–418) và Hydatius (khoảng 400–469), giám mục của Aquae Flaviae, đã ghi chép lại về những năm cuối cùng nằm dưới sự cai trị của La Mã và về sự kiện các bộ lạc German tiến đến."
e9f2f6f6-8abb-4eb0-ae6e-3298bd35e0f3,476e8c85-4cc5-4160-b2aa-9906dac163dc,"Ngày 15 tháng 8, Nhật Bản tuyên bố đầu hàng Đồng minh. Ngày 18 tháng 8, vua Bảo Đại tuyên bố sẽ duy trì chính phủ Đế quốc Việt Nam sau khi Nhật đầu hàng, và đồng thời gửi một thông điệp đến Thống chế Pháp De Gaulle đề nghị công nhận chính phủ Đế quốc Việt Nam. Thông điệp này cho rằng sự độc lập của Việt Nam ""chỉ có nghĩa là bảo vệ lợi ích của Pháp và ảnh hưởng tinh thần Pháp ở Đông Dương"". Tuy nhiên De Gaulle không hồi âm, ông ta dự kiến sẽ hậu thuẫn cho một chế độ quân chủ mà người đứng đầu không phải là Bảo Đại, người đã thỏa hiệp với Nhật Bản để được ""độc lập"", mà là Vĩnh San, được xem như là một ""Gaullist"" (người ủng hộ de Gaulle).","Ngày 7/9/1945, tờ Báo Tranh đấu, cơ quan ngôn luận của những người Trotskyist đăng một bài xã luận chỉ trích Ủy ban Hành chính Lâm thời Nam Bộ không có những biện pháp bảo đảm an toàn cho cuộc biểu tình vào ngày 2/9/1945 tại Sài Gòn khiến một số người chết. Sau đó, ngày 8/9/1945, Trần Văn Giàu thay mặt Ủy ban Hành chính Lâm thời ra thông cáo tố cáo những kẻ khiêu khích (ám chỉ những người Trotskyist và các giáo phái) đã phá hoại trật tự và gây đổ máu vào ngày 2/9/1945, đồng thời chỉ trích việc họ đã tổ chức một cuộc biểu tình đòi vũ trang cho quần chúng. Bản thông cáo nhắc nhở rằng quân đội Nhật mặc dù đã bại trận nhưng theo thỏa thuận với Đồng Minh vẫn có trách nhiệm duy trì trật tự cho đến khi Đồng Minh tới. Tổng hành dinh Nhật có thể tước vũ khí bộ đội quốc gia, cấm các phong trào chính trị gây rối loạn trị an, cấm các cuộc biểu tình không được phép trước Tổng Hành dinh Nhật, tước vũ khí dân chúng. Thông cáo kêu gọi người dân vì lợi ích quốc gia hãy tin cậy Ủy ban Hành chính Lâm thời, đừng để bọn phản bội tổ quốc lôi kéo. Chỉ như vậy việc đàm phán giữa phong trào độc lập của Việt Nam với Đồng Minh mới thuận lợi."
ea3229bb-5790-4da1-b114-2222327612fb,29915e64-66c2-4d46-af9e-5c2b7d344900,"Châu Nam Cực, xét trung bình, là lục địa lạnh nhất, khô nhất, nhiều gió nhất, và cao nhất trong tất cả các lục địa. Châu Nam Cực được xem là một hoang mạc có diện tích lớn nhất thế giới, với lượng giáng thủy hàng năm chỉ ở mức 200 mm (8 inch) dọc theo bờ biển và giảm dần khi vào trong nội lục. Nơi đây từng ghi nhận mức nhiệt −89 °C (−129 °F), dù vậy nhiệt độ trung bình quý III (giai đoạn lạnh nhất trong năm) là −63 °C (−81 °F). Tuy không có cư dân sinh sống thường xuyên, nhưng vẫn có từ 1.000 đến 5.000 người sinh sống mỗi năm tại các trạm nghiên cứu phân bố rải rác khắp lục địa. Chỉ có các vi sinh vật ưa lạnh có thể sống sót ở châu Nam Cực như các loại tảo, vi khuẩn, nấm, ký sinh trùng, và một số loài động vật nhất định như mạt, giun tròn, chim cánh cụt, hải cẩu và gấu nước. Thảm thực vật xuất hiện là đài nguyên.","Những tuyên bố mới dành chủ quyền ở châu Nam Cực đã không được xét tới từ 1959 và châu Nam Cực được xem là trung lập về chính trị. Tình trạng pháp lý của nó được quy định qua hiệp ước châu Nam Cực 1959 và những thỏa hiệp tương tự, mà cùng được gọi chung là Hệ thống hiệp ước châu Nam Cực. Châu Nam Cực được định nghĩa là vùng đất và những Thềm băng nằm phía nam của 60° S. Hiệp ước châu Nam Cực đã được 12 nước ký, trong đó có Liên Xô (bây giờ là Nga), Vương quốc Anh, Argentina, Chile, Úc, và Hoa Kỳ. Nó được xem là vùng đất nghiên cứu khoa học và bảo vệ môi trường, và cấm các hoạt động quân sự ở đây. Hiệp ước này là thỏa hiệp kiểm soát vũ khí đầu tiên được hình thành trong thời kỳ chiến tranh lạnh."
ea37876f-ee70-4cc5-bff4-98a3c62a7a75,f2e8407b-cc39-412b-9450-75397444ede9,"Quyền kiểm soát này càng được củng cố trong các cuộc chiến và xung đột vào thế kỷ XVII, cùng với đó là việc người Anh và người Scotland thực dân hóa các đồn điền tại Ireland, chiến tranh Ba Vương quốc và chiến tranh giữa hai phe ủng hộ James II và William III. Theo ước tính, tổn thất của Ireland trong chiến tranh Ba Vương quốc (tại Ireland là giữa lực lượng Ireland bang liên và lực lượng của Cromwell) là 20.000 người thiệt mạng trên chiến trường. Cũng theo ước tính, có 200.000 thường dân thiệt mạng do kết hợp từ nạn dói do chiến tranh, di tán, hoạt động du kích và dịch bệnh trong thời gian chiến tranh. Có thêm 50.000 người bị đưa đi lao dịch có khế ước tại Tây Ấn. Một số sử gia ước tính có đến một nửa dân số Ireland thời tiền chiến đã thiệt mạng do hậu quả của xung đột.","Putin đã làm nhiều người theo chủ nghĩa quốc gia Nga và cả bộ trưởng quốc phòng của ông bất ngờ, khi ngay sau Các vụ tấn công ngày 11 tháng 9 năm 2001 tại Hoa Kỳ, đồng ý thành lập các căn cứ quân sự liên minh tại Trung Á trước và trong khi diễn ra cuộc tấn công quân sự do Mỹ tiến hành vào Afghanistan. Những người theo chủ nghĩa quốc gia Nga phản đối bất kỳ sự hiện diện quân sự Hoa Kỳ nào tại lãnh thổ thuộc Liên Xô cũ, và đã hy vọng rằng Putin sẽ giữ người Mỹ bên ngoài các nước cộng hòa Trung Á, hay ít nhất buộc Washington phải đảm bảo rút quân ngay lập tức khi hoàn thành sứ mệnh. Mặt khác, Putin ủng hộ cuộc chiến tranh chống khủng bố của chính phủ Hoa Kỳ , và đã bày tỏ sự chia buồn sâu sắc tới các nạn nhân của vụ khủng bố kinh hoàng tại Mỹ."
ea58355b-7f0b-4e5b-a902-6c4981082b2b,c554a63f-460c-460f-acbe-a77f9c411ae1,"Từ khi Cuba trở thành một nhà nước cộng hòa xã hội chủ nghĩa năm 1961, chính phủ Hoa Kỳ đã đưa ra nhiều biện pháp mang tính chính sách tạo ra các hiệu ứng mạnh cả về chính trị và kinh tế với hòn đảo này; chúng được nghiên cứu kỹ để thực hiện mục đích lật đổ giới lãnh đạo và khuyến khích Cuba tiến hành thay đổi chính trị theo hướng đa đảng. Biện pháp đáng chú nhất trong số đó là lệnh Cấm vận Hoa Kỳ chống Cuba và Đạo luật Helms-Burton sau đó năm 1996. Nhiều người tin rằng chính phủ Cuba không đảm bảo các yêu cầu tối thiểu về dân chủ, đặc biệt vì thiếu hệ thống bầu cử đa đảng và sự hạn chế quyền tự do ngôn luận khiến ứng cử viên không thể trình bày quan điểm của mình trong chiến dịch tranh cử. Chính phủ Cuba, những người ủng hộ họ và các nhà quan sát khác bên trong Cuba cho rằng Cuba có một hình thức dân chủ riêng, đưa ra lý luận là sự tham gia rộng rãi vào quá trình đề cử ở cả tầm vóc quốc gia và khu vực.","Quyền kiểm soát này càng được củng cố trong các cuộc chiến và xung đột vào thế kỷ XVII, cùng với đó là việc người Anh và người Scotland thực dân hóa các đồn điền tại Ireland, chiến tranh Ba Vương quốc và chiến tranh giữa hai phe ủng hộ James II và William III. Theo ước tính, tổn thất của Ireland trong chiến tranh Ba Vương quốc (tại Ireland là giữa lực lượng Ireland bang liên và lực lượng của Cromwell) là 20.000 người thiệt mạng trên chiến trường. Cũng theo ước tính, có 200.000 thường dân thiệt mạng do kết hợp từ nạn dói do chiến tranh, di tán, hoạt động du kích và dịch bệnh trong thời gian chiến tranh. Có thêm 50.000 người bị đưa đi lao dịch có khế ước tại Tây Ấn. Một số sử gia ước tính có đến một nửa dân số Ireland thời tiền chiến đã thiệt mạng do hậu quả của xung đột."
ea5ff392-b672-45f1-b100-1e352eae1168,5e2b460e-32fa-40bf-93ed-d3b77e949023,"Triều Minh thực hành nghiêm mật chính trị đặc vụ, cơ cấu đặc vụ chủ yếu bao gồm cẩm y vệ, đông xưởng và tây xưởng, thời kỳ Vũ Tông từng thiết lập ""nội hành xưởng"". Cẩm y vệ được thiết lập vào năm Hồng Vũ thứ 15 (1382), trực tiếp nghe lệnh của hoàng thượng, có thể tróc nã bất kỳ ai, đồng thời tiến hành thẩm vấn không công khai. Sau khi thành lập đông xưởng, quyền lực của cẩm y vệ bị tước giảm. Đông xưởng thành lập vào năm Vĩnh Lạc thứ 18 (1420), nhằm để Minh Thành Tổ trấn áp chính trị lực lượng phản đối, địa điểm tại bắc Đông An Môn tại kinh thành. Chức trách chủ yếu của đông xưởng là giám thị quan viên chính phủ, nhân sĩ kiệt xuất trong xã hội, các học giả và các lực lượng chính trị khác, đồng thời có quyền đưa kết quả giám thị trực tiếp hồi báo hoàng thượng. Căn cứ thông tin giám thị có được, đối với phái phản đối chính trị có địa vị khá thấp, đông xưởng có thể trực tiếp tróc nã, thẩm vấn; còn đối với quan viên cấp cao trong chính phủ hoặc người có thân phận hoàng thân quý tộc, đông xưởng sau khi được hoàng đế cấp quyền có thể tiếp hành tróc nã, thẩm vấn họ. Tây xưởng thành lập vào thời kỳ Hiến Tông, thủ lĩnh là Uông Trực, sau năm 1482 thì bị phế bỏ, sau này được Vũ Tông tạm thời khôi phục. Nội xưởng thiết lập trong thời kỳ Vũ Tông, thủ lĩnh là hoạn quan Lưu Cẩn, sau khi Lưu Cẩn bị giết thì nội xưởng và tây xưởng đồng thời bị phế bỏ, chỉ còn đông xưởng.","Có ít tài liệu ghi chép giải thích tại sao đồng hồ cát có hình dánh như vậy. Phần ống kính được sử dụng có thiết kế và kiểu dáng thay đổi theo thời gian. Trong khi thiết kế chính luôn có hình dáng ampun, các ống không phải luôn luôn được gắn với nhau. Những chiếc đồng hồ cát đầu tiên có dạng hai ống rời với một dây bọc điểm kết hợp của chúng mà sau đó được phủ bằng sáp để giữ các bộ phận với nhau và giúp cát chảy ở giữa. Mãi cho tới năm 1760 hai phần ống mới được gắn vào nhau để quản lý độ ẩm và áp suất của ống mà có thể ảnh hưởng đến dòng chảy."
ea7fb58c-a1a6-47cb-8c59-226302ef2d65,122278cc-f272-4e76-a4ab-8ebf2a8cf0a4,"Đồng Minh phía tây phản ứng rất chậm chạp: mãi 20 tiếng sau đó, lực lượng quân sự mới xuất hiện tại biên giới. Sau 40 tiếng một bức thư mới được gửi đến Ban chỉ huy quân sự Xô Viết Berlin, và mãi đến 72 tiếng sau đó, để cho đầy đủ về mặt hình thức, các phản đối mang tính ngoại giao của phe Đồng Minh phía tây mới được gửi đến Moskva. Có nhiều tin đồn cho rằng trước đó Liên bang Xô Viết đã bảo đảm với phe Đồng Minh phía tây là Liên bang Xô Viết sẽ không đụng chạm đến quyền lợi của họ ở Tây Berlin. Trên thực tế, từ kinh nghiệm của Cuộc phong tỏa Berlin, trong mắt của Đồng Minh phía Tây thể chế của Tây Berlin luôn luôn bị đe dọa – việc xây bức tường giờ đây chính là tuyên ngôn bằng hiện vật của nguyên trạng đương thời, cái mà giờ đây chỉ được xây nền tảng bằng bê tông theo đúng nghĩa đen của nó. Có thể thấy rõ rằng Liên bang Xô Viết đã từ bỏ yêu cầu về một thành phố Berlin ""tự do"", phi quân sự được thể hiện trong tối hậu thư của Khrushchyov năm 1958.","Nhôm có chín đồng vị, số Z của chúng từ 23 đến 30. Chỉ có Al-27 (đồng vị ổn định) và Al-26 (đồng vị phóng xạ, t1/2 = 7,2 × 105 năm) tìm thấy trong tự nhiên, tuy nhiên Al-27 có sự phổ biến trong tự nhiên là 100%. Al-26 được sản xuất từ agon trong khí quyển do va chạm sinh ra bởi các tia vũ trụ proton. Các đồng vị của nhôm có ứng dụng thực tế trong việc tính tuổi của trầm tích dưới biển, các vết mangan, nước đóng băng, thạch anh trong đá lộ thiên, và các thiên thạch. Tỷ lệ của Al-26 trên beryli-10 được sử dụng để nghiên cứu vai trò của việc chuyển hóa, lắng đọng, lưu trữ trầm tích, thời gian cháy và sự xói mòn trong thang độ thời gian 105 đến 106 năm (về sai số)."
ea7fc4e4-87dc-4f41-ba42-aef8a406f2b1,c2f4728b-5940-4986-96cc-1f50b88f2204,"Tuy quân trợ chiến (tiếng Latinh: auxilia = những hỗ trợ) không nổi danh các Binh đoàn, họ có tầm quan trọng không nhỏ. Khác với các Binh đoàn, quân trợ chiến được tuyển mộ từ người không có quyền công dân. Được tổ chức trong các đơn vị nhỏ hơn gồm toàn là lính cohort, họ được trả thù lao ít hơn các Binh đoàn, và sau 25 năm phục vụ trong quân đội, họ cùng các con mình được trao quyền công dân La Mã. Theo Tacitus quân trợ chiến cũng có số lượng xấp xỉ bằng các Binh đoàn. Từ thời điểm đó La Mã có 25 Binh đoàn với khoảng 5.000 lính, ta suy ra quân trợ chiến cũng có chừng khoảng 125.000 binh sĩ, vậy là có xấp xỉ 250 trung đoàn trợ chiến.","Sự chống đối của Nghị viện vẫn tiếp tục. Các Nghị viện tỉnh lại xung đột với Nghị viện Paris, nơi đại diện chân chính cho đất nước. Tháng 3 năm 1764, Nghị viện Navarra đóng tại Pau, tỉnh nhỏ nhất, từ chối công nhận thẩm quyền thu thuế của Hội đồng của nhà vua. Nhà vua hành động, bắt giữ và thay chức Chủ tịch và các thành viên hàng đầu của Nghị viện, thay vào đó là những người trung thành với hoàng gia. Nghị viện Toulouse, Besançon và Rouen phản đối, vua không nghe. Năm 1765, Nghị viện Bretagne ở Renis bác bỏ thẩm quyền áp thuế từ triều đình mà không có sự đồng ý của Nghị viện. Vua triệu tập Nghị viện đến Versailles, và thuyết phục họ. Song không có hiệu quả; khi nhà vua cho dán sắc lệnh lên tường nhà ở các đường phố Rennes, Nghị viện liền cho người gơ xuống. Nhà vua xuống chiếu cấm các thành viên Nghị viện rời Rennes, và các thẩm phán ở Nghị viện liền đình công."
